id,rn,enc_col_0,enc_col_1,enc_col_2,enc_col_3,enc_col_4,enc_col_5,enc_col_6,enc_col_7,enc_col_8,enc_col_9,enc_col_10,enc_col_11,enc_col_12,enc_col_13,enc_col_14,enc_col_15,enc_col_16,enc_col_17,enc_col_18,enc_col_19,enc_col_20,enc_col_21,enc_col_22,enc_col_23,enc_col_24,enc_col_25,enc_col_26,enc_col_27,enc_col_28,enc_col_29,enc_col_30,enc_col_31,enc_col_32,enc_col_33,enc_col_34,enc_col_35,enc_col_36,enc_col_37,enc_col_38,enc_col_39,enc_col_40,enc_col_41,enc_col_42,enc_col_43,enc_col_44,enc_col_45,enc_col_46,enc_col_47,enc_col_48,enc_col_49,enc_col_50,enc_col_51,enc_col_52,enc_col_53,enc_col_54,enc_col_55,enc_col_56
624,1,1,1,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,13,0,3,1,3,17,3,4,1,5,1,0,5,4,0,0,3,2,16,0,0,3,16,9,0,0,5,0,19
624,2,0,4,1,6,1,0,1,3,1,4,3,11,0,0,1,1,3,16,0,1,3,3,3,3,3,8,0,3,8,0,3,1,2,3,3,4,4,12,0,0,0,4,3,3,3,2,5,0,3,3,9,0,0,0,5,0,19
624,3,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,0,0,4,1,2,17,3,4,4,16,1,3,6,4,3,3,3,2,1,3,3,3,13,0,3,0,5,0,3
625,1,1,4,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,8,1,0,1,4,3,3,3,2,16,0,3,3,7,2,0,0,5,0,18
625,2,1,3,1,6,1,0,0,3,0,1,0,11,1,3,0,0,0,16,0,1,0,0,0,0,1,8,0,2,3,0,4,1,2,17,0,4,4,16,1,0,5,3,3,2,1,2,19,0,3,0,0,8,0,0,5,0,17
625,3,1,4,1,6,1,0,0,3,0,4,3,11,1,3,0,0,1,16,0,0,3,3,0,2,3,8,0,2,3,0,4,1,2,17,3,4,3,1,1,0,2,4,3,1,1,2,19,3,3,3,2,8,0,0,5,0,16
625,4,1,3,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,7,0,3,1,2,17,3,4,4,15,1,3,3,4,3,3,3,2,16,3,3,3,14,7,3,0,5,3,19
626,1,1,4,1,6,1,0,1,3,1,4,3,1,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,16,1,3,2,4,3,3,3,2,16,3,3,3,17,10,3,0,5,3,17
626,2,1,1,1,6,1,0,1,3,1,4,3,13,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,5,1,0,4,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,5
626,3,1,3,1,6,1,0,1,0,1,4,3,4,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,11,1,0,2,4,0,0,0,2,16,0,0,3,6,1,0,0,5,0,10
626,4,1,4,1,6,1,0,1,0,1,1,0,5,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,1,1,0,1,1,0,0,0,2,16,0,0,0,17,14,0,0,5,0,11
626,5,1,1,1,6,1,0,1,3,1,4,3,5,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,0,0,4,3,3,3,2,16,0,3,3,7,2,0,0,5,0,12
626,6,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,9,1,3,1,2,17,0,4,1,12,1,0,1,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,8
626,7,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,8,1,0,1,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,12
626,8,1,1,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,11,1,0,6,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,12
626,9,1,4,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,9,1,3,1,2,17,0,4,1,5,1,0,2,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,13
626,10,1,4,1,6,1,0,1,3,1,4,3,8,0,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,3,0,5,1,2,17,3,4,4,7,1,0,3,4,3,3,3,2,7,0,0,3,2,10,0,0,5,0,11
626,11,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,4,0,4,1,2,17,3,4,4,1,1,3,6,4,3,3,3,2,1,3,3,3,15,12,3,0,5,0,12
627,1,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,1,1,4,1,2,17,3,4,1,11,1,0,2,4,0,0,0,2,10,0,0,3,4,8,0,0,5,0,17
627,2,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,8,1,4,1,2,17,3,4,4,2,1,0,2,4,3,3,3,2,11,3,3,3,4,8,3,0,5,0,1
628,1,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,0,1,3,1,2,17,3,4,4,5,1,3,1,4,3,3,3,2,16,3,3,3,4,8,3,3,5,3,13
629,1,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,1,0,3,1,2,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,1,8,0,0,5,0,17
629,2,1,4,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,6,1,0,1,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,8
629,3,1,1,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,11,1,0,2,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,8
630,1,1,2,1,6,1,0,1,0,1,4,3,5,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,10,1,0,5,4,0,3,3,2,16,0,0,3,15,9,0,0,5,0,2
630,2,0,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,1,0,0,0,0,0,0,8,0,1,1,1,5,1,2,17,0,4,1,2,0,0,2,1,0,0,0,2,7,0,0,0,4,8,0,0,5,0,0
630,3,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,0,3,8,0,2,1,0,3,1,2,17,3,4,1,16,1,0,1,4,0,0,0,2,16,0,0,3,17,8,0,0,5,0,10
631,1,0,2,1,6,1,0,1,0,1,4,0,5,0,1,1,1,1,13,0,1,0,0,1,1,0,8,1,1,11,0,3,1,3,17,0,4,2,3,0,0,2,1,0,0,1,2,16,0,1,1,14,13,0,0,5,0,15
632,1,1,4,1,6,1,0,1,0,1,4,3,1,0,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,4,0,3,1,3,17,3,4,1,16,1,0,2,4,0,0,0,2,16,0,0,0,1,16,0,0,5,0,1
632,2,1,4,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,0,0,3,1,3,17,3,4,4,1,1,0,0,4,3,3,3,2,16,3,3,3,9,11,3,0,5,0,12
632,3,0,3,1,6,1,0,1,0,1,4,0,5,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,3,3,1,3,1,3,17,0,4,1,7,0,0,2,1,0,0,0,2,16,0,0,0,4,7,0,0,5,0,17
632,4,1,4,1,6,1,0,1,3,1,4,3,1,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,15,1,0,5,4,3,3,3,2,16,0,3,3,15,9,0,0,5,0,10
632,5,0,3,0,6,1,0,1,3,0,4,3,14,0,0,1,1,3,16,0,2,3,3,3,3,3,8,0,2,4,0,3,1,3,4,3,4,4,15,0,0,4,4,0,3,3,5,9,0,0,3,0,1,1,0,5,0,4
632,6,1,4,1,6,1,0,1,0,1,1,0,14,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,11,13,0,0,5,0,15
632,7,1,3,1,6,1,0,1,0,1,1,0,7,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,13,1,0,3,1,0,0,0,2,16,0,0,0,1,16,0,0,5,0,8
632,8,1,4,1,6,1,0,1,0,1,1,0,11,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,5,0,3,1,3,17,0,4,1,9,1,0,0,1,0,0,0,2,16,0,0,0,14,7,0,0,5,0,0
632,9,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,7,1,3,1,2,17,0,4,1,8,1,0,2,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,17
633,1,1,4,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,1,5,1,0,0,4,0,0,3,2,16,0,0,3,16,9,0,0,5,0,16
633,2,1,4,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,1,13,1,0,2,4,0,3,3,2,16,0,0,3,15,9,0,0,5,0,16
633,3,1,3,1,6,1,0,1,0,1,4,0,15,0,0,1,1,0,16,0,0,3,0,0,0,3,8,1,2,7,1,3,1,3,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,0,4,10,0,0,5,0,9
633,4,1,4,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,1,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,0,3,3,8,6,0,0,5,0,10
633,5,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,5,1,2,1,2,17,3,4,4,8,1,3,2,4,3,3,3,2,0,3,3,3,4,8,3,0,5,3,16
633,6,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,13,0,4,1,2,17,3,4,4,11,1,3,2,4,3,3,3,2,6,3,3,3,15,8,3,0,5,3,12
634,1,1,1,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,16,1,0,6,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,3
634,2,1,1,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,9,1,0,3,4,3,3,3,2,16,3,3,3,8,6,0,0,5,0,1
634,3,1,1,1,6,1,0,1,3,1,4,3,12,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,14,1,0,2,4,3,3,3,2,16,3,3,3,8,11,0,0,5,0,1
634,4,0,3,1,6,1,0,1,3,1,4,3,11,1,3,1,0,3,16,1,3,3,3,3,3,3,8,0,3,5,0,3,1,2,17,3,4,4,9,0,3,4,4,3,3,3,2,0,3,3,3,11,8,3,0,5,1,13
635,1,1,4,1,6,1,0,1,3,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,1,0,2,4,3,3,3,2,16,0,0,3,15,2,0,0,5,0,19
635,2,1,3,1,0,1,0,1,0,1,1,1,11,1,0,1,0,0,16,0,0,0,1,1,0,0,8,0,2,8,0,3,1,2,17,0,4,1,0,1,1,2,2,0,1,1,2,19,1,0,0,11,8,1,1,5,0,19
635,3,0,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,0,3,3,3,3,3,8,0,1,5,1,5,1,2,17,3,4,4,1,0,0,2,4,3,3,3,2,3,1,3,3,4,8,1,0,5,1,7
635,4,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,13,0,2,1,2,17,3,4,4,1,1,3,1,4,3,3,3,2,18,3,3,3,15,9,3,0,5,3,16
636,1,1,4,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,0,0,4,1,2,17,3,4,4,1,1,0,2,4,3,3,3,2,0,3,3,3,15,9,3,0,5,0,12
637,1,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,19
637,2,0,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,13,1,1,0,0,1,0,0,8,0,1,7,1,4,1,2,0,0,4,1,1,0,1,3,1,1,0,0,2,1,0,0,0,4,8,1,0,5,1,10
637,3,0,4,1,6,1,0,1,0,1,4,0,6,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,1,7,0,3,1,3,17,0,4,1,1,0,0,2,1,0,1,0,2,16,0,0,0,1,14,0,0,5,0,11
637,4,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,3,5,3,0,5,0,6
637,5,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,7,3,3,0,5,3,19
637,6,1,4,1,6,1,0,1,3,1,4,3,12,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,5,1,3,3,4,3,3,3,2,16,3,3,3,4,3,3,0,5,3,5
637,7,0,4,1,6,1,0,1,3,1,4,3,0,0,3,1,0,3,16,0,0,3,3,3,3,3,8,1,3,4,0,3,1,3,11,3,4,4,1,1,0,2,4,3,3,3,2,16,0,3,3,8,6,0,1,5,0,5
637,8,1,4,1,6,1,0,1,3,1,4,3,2,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,0,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,0,0,3,12,2,0,0,5,0,7
638,1,1,4,1,6,1,0,1,0,1,4,0,8,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,13,0,1,1,2,17,0,4,1,16,1,0,4,1,0,0,0,2,19,0,0,0,14,7,0,0,5,0,15
639,1,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,1,3,1,2,17,3,4,1,16,1,0,2,4,0,3,3,2,16,0,0,3,4,8,0,0,5,0,10
639,2,1,4,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,4,0,3,1,2,17,3,4,1,15,1,0,3,4,0,3,3,2,8,0,0,3,16,8,0,0,5,0,5
639,3,1,1,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,13,0,3,1,2,17,3,4,4,11,1,0,2,4,0,3,3,2,8,0,0,3,16,8,0,0,5,0,5
639,4,1,4,1,6,1,0,1,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,4,0,3,1,2,17,3,4,4,5,1,0,1,4,3,3,3,2,19,0,0,3,16,8,0,0,5,0,5
639,5,1,4,1,6,1,0,1,3,1,4,3,2,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,1,0,3,1,3,17,3,4,4,0,1,0,6,4,3,3,3,2,16,3,3,3,12,11,0,0,5,0,16
639,6,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,5,1,2,1,2,17,3,4,4,11,1,3,2,4,3,3,3,2,10,3,3,3,4,8,3,0,5,3,16
640,1,1,1,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,10,0,3,1,3,17,3,4,4,9,1,3,2,4,3,3,3,2,16,3,3,3,3,5,3,0,5,0,12
640,2,1,4,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,8,1,0,2,4,3,3,3,2,16,3,3,3,13,11,3,0,5,0,3
640,3,1,3,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,3,1,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,4,13,3,3,5,3,13
640,4,1,4,1,6,1,0,1,0,0,4,3,7,0,0,0,0,3,16,3,1,3,3,3,3,3,8,1,2,3,0,3,1,3,17,3,4,1,2,1,2,4,4,0,0,3,2,16,0,0,3,2,15,0,0,5,3,16
640,5,0,4,1,6,1,0,1,0,1,4,3,7,0,0,1,1,3,16,1,0,3,3,3,0,3,8,1,3,2,0,3,1,3,17,3,4,1,5,0,0,0,4,0,0,0,2,16,0,0,3,2,15,0,0,5,0,16
640,6,0,3,0,6,1,0,0,0,0,4,3,0,0,0,0,0,3,16,0,3,3,3,3,3,3,8,0,2,3,0,3,1,3,4,3,4,1,6,1,3,4,4,0,0,0,5,9,0,1,3,11,14,1,0,5,0,4
640,7,0,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,0,16,1,1,3,3,3,0,3,8,1,3,2,0,3,1,3,17,3,4,1,12,0,1,2,4,0,0,0,2,16,0,0,3,2,15,0,0,5,1,17
640,8,1,4,1,6,1,0,1,0,0,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,16,1,0,2,4,0,0,0,2,16,0,0,3,15,12,0,0,5,2,17
640,9,0,3,0,6,1,0,1,0,1,1,0,6,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,7,0,3,1,3,4,0,4,1,13,1,0,1,1,0,0,0,5,9,0,0,0,17,14,0,0,5,0,4
640,10,1,4,1,6,1,0,1,3,1,4,3,6,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,1,1,3,5,4,3,3,3,2,16,3,3,3,7,6,3,0,5,3,3
640,11,1,4,1,6,1,0,1,3,1,4,3,14,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,0,1,3,4,4,3,3,3,2,16,3,3,3,15,3,3,0,5,3,19
640,12,0,4,1,6,1,0,1,3,1,4,3,11,0,0,1,1,3,16,0,0,3,3,3,3,3,8,0,1,5,0,4,1,2,3,3,4,4,5,0,1,2,4,3,3,3,2,13,0,0,3,16,9,0,0,5,0,16
640,13,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,7,0,3,1,2,17,3,4,4,1,1,3,5,4,3,3,3,2,16,3,3,3,14,8,3,0,5,3,16
641,1,1,4,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,1,1,1,0,4,4,0,0,3,2,16,0,0,3,2,9,0,0,5,0,6
641,2,1,3,1,6,1,0,1,3,1,4,3,15,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,3,1,3,1,3,17,3,4,4,15,1,3,1,4,3,3,3,2,16,3,3,3,4,13,3,3,5,3,16
641,3,1,4,1,6,1,0,1,0,1,4,3,14,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,1,8,1,0,1,4,0,3,3,2,16,0,0,3,16,9,0,0,5,0,6
641,4,1,4,1,6,1,0,1,0,1,4,3,11,0,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,9,0,4,1,2,17,3,4,1,9,1,0,0,4,0,0,3,2,10,0,0,3,2,10,0,0,5,0,12
641,5,0,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,0,3,3,3,3,3,8,0,3,9,1,5,1,2,17,3,4,4,1,0,0,2,4,3,3,3,2,18,3,3,3,4,8,3,1,5,0,7
642,1,0,4,1,6,1,0,1,3,1,4,3,9,0,3,1,0,3,16,0,3,3,3,3,3,3,8,1,3,4,0,3,1,3,3,3,4,4,12,1,1,4,4,3,3,3,2,16,3,3,3,13,0,3,0,5,0,18
642,2,1,4,1,6,1,0,1,3,1,4,3,9,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,0,3,3,13,0,0,0,5,0,5
642,3,0,3,0,6,1,0,1,0,0,1,0,5,0,0,1,1,0,16,0,0,0,0,0,0,0,8,0,1,4,1,3,1,3,4,0,4,1,14,0,0,2,1,0,0,0,5,9,0,0,0,4,7,0,0,5,0,4
642,4,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,1,1,0,4,4,3,3,3,2,16,3,3,3,8,11,0,0,5,0,6
642,5,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,1,4,3,3,3,2,16,3,3,3,9,11,0,0,5,0,1
642,6,1,4,1,6,1,0,1,0,1,1,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,9,1,0,2,1,0,0,0,2,16,0,0,0,17,14,0,0,5,0,7
642,7,1,4,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,3,1,3,1,3,17,0,4,1,0,1,0,2,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,17
642,8,1,4,1,6,1,0,1,3,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,1
642,9,1,4,1,6,1,0,1,0,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,1,3,1,0,6,4,0,3,3,2,16,0,0,3,15,9,0,0,5,0,17
642,10,1,4,1,6,1,0,1,3,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,1,0,4,4,3,3,3,2,16,0,0,3,13,2,0,0,5,0,5
642,11,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,11,0,3,1,3,17,3,4,1,9,1,0,6,4,0,0,3,2,16,0,0,3,15,12,0,0,5,0,7
642,12,1,4,1,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,14,1,0,5,4,3,3,3,2,16,3,3,3,8,6,0,0,5,0,5
642,13,0,3,0,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,2,0,3,1,3,4,3,4,4,11,1,3,2,4,3,3,3,5,9,3,3,3,3,5,3,0,5,0,4
642,14,1,4,1,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,14,1,0,2,4,3,3,3,2,16,0,3,3,8,11,0,0,5,0,11
642,15,0,3,1,6,1,0,1,0,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,3,9,1,3,1,3,17,3,4,2,6,0,0,2,4,0,0,0,2,16,0,0,3,4,15,0,0,5,0,16
642,16,1,4,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,1,0,5,1,2,17,3,4,4,16,1,0,2,4,0,3,3,2,18,0,0,3,11,8,0,0,5,0,9
643,1,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,1,1,1,0,2,4,0,3,3,2,16,0,0,3,16,9,0,0,5,0,6
643,2,1,4,1,6,1,0,1,3,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,0,3,3,13,2,0,0,5,0,13
644,1,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,2,0,3,1,2,17,0,4,1,15,1,0,2,1,0,0,0,2,16,0,0,0,6,8,0,0,5,0,13
644,2,0,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,1,1,2,0,3,1,2,9,3,4,4,0,1,3,2,4,3,3,3,2,16,3,3,3,14,8,3,0,5,3,14
644,3,0,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,1,0,3,3,3,3,3,8,0,3,3,0,2,1,2,17,3,4,4,8,0,0,2,4,3,3,3,2,11,3,3,3,2,10,3,1,5,1,10
645,1,1,4,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,1,12,1,0,5,4,0,3,3,2,16,0,0,3,15,12,0,0,5,0,12
645,2,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,5,1,2,1,2,17,0,4,1,1,1,0,6,1,0,0,0,2,2,0,0,0,4,8,0,0,5,0,8
646,1,0,4,1,6,1,0,1,3,1,4,3,3,0,3,1,1,3,16,0,1,3,3,3,3,3,8,1,1,11,0,3,1,3,11,3,4,4,1,0,0,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,19
646,2,0,3,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,3,7,1,3,1,3,17,3,4,4,6,0,3,2,4,3,3,3,2,16,3,3,3,4,6,3,0,5,1,17
646,3,1,4,1,6,1,0,1,3,1,4,3,3,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,1,0,3,1,3,17,3,4,4,8,1,3,2,4,3,3,3,2,16,3,3,3,16,3,3,0,5,3,10
646,4,1,4,1,6,1,0,1,3,1,4,3,10,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,8,1,3,3,4,3,3,3,2,16,3,3,3,15,9,3,0,5,0,17
646,5,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,3,0,3,1,2,17,0,4,1,7,1,0,2,1,0,0,0,2,16,0,0,0,0,8,0,0,5,0,10
646,6,1,4,1,6,1,0,1,0,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,13,0,3,1,3,17,3,4,1,11,1,0,4,4,0,0,0,2,16,0,0,3,12,15,0,0,5,0,7
646,7,1,3,1,6,1,0,1,0,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,1,6,1,0,2,4,0,3,3,2,16,0,0,3,9,12,0,0,5,0,13
